timestamp,temperature,precipitation,humidity,wind_speed,cloud_cover
2017-07-14 15:00:00,16.3,0.0,62,18.4,100
2017-07-14 16:00:00,16.3,0.0,62,18.4,100
2017-07-14 17:00:00,16.0,0.0,64,17.3,100
2017-07-14 18:00:00,15.1,0.0,69,14.9,100
2017-07-14 19:00:00,15.0,0.0,71,13.5,98
2017-07-14 20:00:00,14.3,0.0,75,12.1,99
2017-07-14 21:00:00,13.5,1.1,80,9.7,100
2017-07-14 22:00:00,13.2,0.1,82,7.3,100
2017-07-14 23:00:00,13.6,0.1,82,13.6,100
2017-07-15 00:00:00,13.1,0.0,87,17.9,100
2017-07-15 01:00:00,13.3,0.0,86,18.5,100
2017-07-15 02:00:00,13.4,0.0,86,19.0,100
2017-07-15 03:00:00,13.6,0.0,85,18.5,100
2017-07-15 04:00:00,13.9,0.0,87,17.0,100
2017-07-15 05:00:00,14.1,0.0,88,16.0,92
2017-07-15 06:00:00,14.9,0.0,88,15.4,100
2017-07-15 07:00:00,15.6,0.0,85,16.5,100
2017-07-15 08:00:00,16.3,0.2,83,19.7,100
2017-07-15 09:00:00,16.0,0.6,88,17.3,100
2017-07-15 10:00:00,16.1,0.1,89,17.4,100
2017-07-15 11:00:00,17.4,0.0,84,23.2,100
2017-07-15 12:00:00,17.0,0.0,89,22.2,100
2017-07-15 13:00:00,17.6,0.0,88,26.5,100
2017-07-15 14:00:00,18.6,0.1,85,28.4,100
2017-07-15 15:00:00,18.4,0.1,87,25.6,100
2017-07-15 16:00:00,19.1,0.0,86,24.7,100
2017-07-15 17:00:00,18.5,0.1,90,21.1,100
2017-07-15 18:00:00,18.1,0.3,88,23.9,100
2017-07-15 19:00:00,17.3,0.0,86,24.1,100
2017-07-15 20:00:00,16.4,0.0,85,25.1,82
2017-07-15 21:00:00,15.5,0.0,86,23.0,71
2017-07-15 22:00:00,14.8,0.0,86,22.3,8
2017-07-15 23:00:00,13.7,0.0,85,20.9,11
2017-07-16 00:00:00,12.8,0.0,87,18.9,11
2017-07-16 01:00:00,12.1,0.0,88,19.5,25
2017-07-16 02:00:00,11.6,0.0,88,19.1,8
2017-07-16 03:00:00,11.4,0.0,87,19.1,6
2017-07-16 04:00:00,11.2,0.0,87,17.6,7
2017-07-16 05:00:00,11.8,0.0,83,18.2,28
2017-07-16 06:00:00,12.6,0.0,83,16.9,34
2017-07-16 07:00:00,13.4,0.0,77,19.0,49
2017-07-16 08:00:00,14.1,0.0,71,22.7,72
2017-07-16 09:00:00,14.6,0.0,67,25.7,100
2017-07-16 10:00:00,15.0,0.1,66,23.4,70
2017-07-16 11:00:00,15.8,0.3,62,24.5,81
2017-07-16 12:00:00,16.4,0.1,61,24.5,71
2017-07-16 13:00:00,16.7,0.0,57,25.8,99
2017-07-16 14:00:00,16.9,0.0,54,25.0,89
2017-07-16 15:00:00,16.4,0.0,58,27.3,46
2017-07-16 16:00:00,16.6,0.0,55,26.4,100
2017-07-16 17:00:00,15.4,0.0,63,26.3,2
2017-07-16 18:00:00,15.9,0.0,58,26.1,96
2017-07-16 19:00:00,15.2,0.0,64,22.4,27
2017-07-16 20:00:00,14.0,0.0,72,19.8,1
2017-07-16 21:00:00,13.1,0.0,74,21.4,12
2017-07-16 22:00:00,12.6,0.0,77,21.9,20
2017-07-16 23:00:00,12.4,0.0,80,23.0,34
2017-07-17 00:00:00,12.7,0.0,81,25.1,100
2017-07-17 01:00:00,13.0,0.0,80,24.2,100
2017-07-17 02:00:00,13.3,0.0,80,24.8,47
2017-07-17 03:00:00,13.3,0.0,81,25.5,35
2017-07-17 04:00:00,13.0,0.0,82,25.0,83
2017-07-17 05:00:00,13.2,0.0,82,25.1,63
2017-07-17 06:00:00,13.7,0.0,82,23.3,38
2017-07-17 07:00:00,14.4,0.0,76,30.5,51
2017-07-17 08:00:00,15.4,0.0,71,29.3,25
2017-07-17 09:00:00,16.4,0.0,69,26.0,2
2017-07-17 10:00:00,17.5,0.0,66,25.4,1
2017-07-17 11:00:00,18.2,0.0,64,25.1,1
2017-07-17 12:00:00,19.1,0.0,61,26.0,0
2017-07-17 13:00:00,19.3,0.0,61,26.4,0
2017-07-17 14:00:00,19.6,0.0,59,25.6,0
2017-07-17 15:00:00,19.8,0.0,58,23.4,0
2017-07-17 16:00:00,19.6,0.0,60,22.0,9
2017-07-17 17:00:00,19.3,0.0,62,20.2,0
2017-07-17 18:00:00,18.8,0.0,66,16.9,0
2017-07-17 19:00:00,18.0,0.0,71,13.1,0
2017-07-17 20:00:00,16.6,0.0,75,12.3,0
2017-07-17 21:00:00,15.4,0.0,78,13.5,4
2017-07-17 22:00:00,14.6,0.0,81,13.5,9
2017-07-17 23:00:00,13.8,0.0,85,12.6,0
2017-07-18 00:00:00,13.1,0.0,87,9.5,0
2017-07-18 01:00:00,12.3,0.0,90,8.1,0
2017-07-18 02:00:00,11.5,0.0,91,6.6,0
2017-07-18 03:00:00,10.7,0.0,92,3.4,0
2017-07-18 04:00:00,10.7,0.0,90,1.8,0
2017-07-18 05:00:00,12.1,0.0,87,2.2,39
2017-07-18 06:00:00,13.9,0.0,86,2.2,65
2017-07-18 07:00:00,15.4,0.0,83,4.6,33
2017-07-18 08:00:00,16.4,0.0,84,7.2,18
2017-07-18 09:00:00,17.5,0.0,85,8.8,98
2017-07-18 10:00:00,18.8,0.0,82,11.2,100
2017-07-18 11:00:00,19.6,0.0,78,12.6,100
2017-07-18 12:00:00,20.3,0.0,77,13.4,100
2017-07-18 13:00:00,21.0,0.0,75,12.4,100
2017-07-18 14:00:00,21.0,0.0,75,11.5,100
2017-07-18 15:00:00,21.4,0.0,73,12.3,98
2017-07-18 16:00:00,21.7,0.0,67,15.8,36
2017-07-18 17:00:00,21.1,0.0,69,18.5,43
2017-07-18 18:00:00,20.3,0.0,71,20.0,21
2017-07-18 19:00:00,19.0,0.0,68,18.7,23
2017-07-18 20:00:00,17.4,0.0,69,16.3,13
2017-07-18 21:00:00,15.6,0.0,70,13.4,0
2017-07-18 22:00:00,14.1,0.0,73,10.0,0
2017-07-18 23:00:00,13.1,0.0,78,8.2,1
2017-07-19 00:00:00,13.0,0.0,80,9.2,9
2017-07-19 01:00:00,13.0,0.0,84,10.6,95
2017-07-19 02:00:00,13.3,0.0,87,12.0,98
2017-07-19 03:00:00,13.5,0.0,89,11.7,99
2017-07-19 04:00:00,13.7,0.0,89,11.9,100
2017-07-19 05:00:00,14.0,0.0,89,14.0,99
2017-07-19 06:00:00,14.5,0.0,88,16.6,100
2017-07-19 07:00:00,15.1,0.0,86,19.4,100
2017-07-19 08:00:00,16.1,0.0,82,20.3,100
2017-07-19 09:00:00,16.8,0.0,82,20.2,100
2017-07-19 10:00:00,17.4,0.0,80,20.6,100
2017-07-19 11:00:00,18.5,0.0,76,22.1,100
2017-07-19 12:00:00,18.1,0.0,77,20.6,60
2017-07-19 13:00:00,17.9,0.0,78,21.6,100
2017-07-19 14:00:00,16.7,0.0,83,20.8,100
2017-07-19 15:00:00,17.4,0.0,81,22.1,100
2017-07-19 16:00:00,16.6,0.0,85,20.2,100
2017-07-19 17:00:00,16.3,0.0,88,15.3,100
2017-07-19 18:00:00,16.8,0.0,86,13.1,100
2017-07-19 19:00:00,16.6,0.0,88,12.0,100
2017-07-19 20:00:00,16.2,1.2,91,5.8,100
2017-07-19 21:00:00,15.5,0.9,96,6.2,100
2017-07-19 22:00:00,15.2,4.4,98,7.9,100
2017-07-19 23:00:00,15.1,2.3,98,6.0,100
2017-07-20 00:00:00,15.1,0.8,96,5.2,100
2017-07-20 01:00:00,15.2,0.3,96,4.0,99
2017-07-20 02:00:00,15.4,0.2,95,4.6,100
2017-07-20 03:00:00,15.4,1.0,93,15.6,100
2017-07-20 04:00:00,13.3,0.2,93,20.9,100
2017-07-20 05:00:00,12.9,0.0,90,23.0,100
2017-07-20 06:00:00,12.9,0.0,89,21.9,99
2017-07-20 07:00:00,13.0,0.0,87,21.2,53
2017-07-20 08:00:00,13.7,0.0,82,23.4,87
2017-07-20 09:00:00,13.6,0.0,76,23.1,100
2017-07-20 10:00:00,13.8,0.0,73,20.8,97
2017-07-20 11:00:00,14.0,0.0,67,20.3,100
2017-07-20 12:00:00,15.8,0.0,64,20.6,100
2017-07-20 13:00:00,16.2,0.0,60,19.8,99
2017-07-20 14:00:00,16.1,0.0,55,17.7,100
2017-07-20 15:00:00,15.4,0.0,64,16.1,100
2017-07-20 16:00:00,14.9,0.0,63,16.4,100
2017-07-20 17:00:00,14.6,0.0,68,14.4,100
2017-07-20 18:00:00,14.5,0.0,65,13.5,99
2017-07-20 19:00:00,14.1,0.0,67,9.4,48
2017-07-20 20:00:00,12.9,0.0,72,7.1,33
2017-07-20 21:00:00,12.4,0.0,70,9.9,17
2017-07-20 22:00:00,11.2,0.0,77,8.3,9
2017-07-20 23:00:00,10.5,0.0,81,9.4,4
2017-07-21 00:00:00,10.4,0.0,83,10.9,2
2017-07-21 01:00:00,10.3,0.0,87,12.4,14
2017-07-21 02:00:00,10.2,0.0,87,14.6,78
2017-07-21 03:00:00,10.5,0.0,84,14.2,92
2017-07-21 04:00:00,10.4,0.0,85,14.8,87
2017-07-21 05:00:00,11.0,0.0,81,15.8,95
2017-07-21 06:00:00,12.2,0.0,76,14.6,67
2017-07-21 07:00:00,13.4,0.0,74,14.2,99
2017-07-21 08:00:00,13.8,0.0,73,16.9,68
2017-07-21 09:00:00,15.7,0.0,70,20.0,95
2017-07-21 10:00:00,17.2,0.0,66,23.8,70
2017-07-21 11:00:00,18.3,0.0,62,23.5,99
2017-07-21 12:00:00,17.6,0.0,68,21.9,99
2017-07-21 13:00:00,18.2,0.0,69,19.3,99
2017-07-21 14:00:00,18.4,0.0,70,20.5,90
2017-07-21 15:00:00,18.7,0.0,69,19.5,90
2017-07-21 16:00:00,18.0,0.5,75,19.5,92
2017-07-21 17:00:00,17.7,0.0,78,17.8,87
2017-07-21 18:00:00,17.7,0.0,78,17.6,91
2017-07-21 19:00:00,17.1,0.0,77,17.0,86
2017-07-21 20:00:00,16.3,0.0,79,15.2,43
2017-07-21 21:00:00,15.4,0.0,82,16.5,64
2017-07-21 22:00:00,14.9,0.0,83,17.5,65
2017-07-21 23:00:00,14.4,0.0,86,16.2,42
2017-07-22 00:00:00,14.6,0.0,85,17.3,18
2017-07-22 01:00:00,15.2,0.0,81,16.0,58
2017-07-22 02:00:00,14.6,0.0,81,16.2,13
2017-07-22 03:00:00,13.9,0.0,83,15.8,32
2017-07-22 04:00:00,13.6,0.0,84,17.1,31
2017-07-22 05:00:00,14.0,0.0,84,17.2,45
2017-07-22 06:00:00,15.1,0.0,81,17.5,94
2017-07-22 07:00:00,15.7,0.0,82,15.9,74
2017-07-22 08:00:00,16.7,0.0,80,15.3,100
2017-07-22 09:00:00,15.8,0.1,87,16.5,100
2017-07-22 10:00:00,15.8,0.7,85,21.3,100
2017-07-22 11:00:00,14.7,0.7,94,22.8,99
2017-07-22 12:00:00,14.5,0.5,96,23.7,100
2017-07-22 13:00:00,14.2,0.6,96,25.8,100
2017-07-22 14:00:00,13.8,2.4,96,27.0,100
2017-07-22 15:00:00,13.5,3.9,96,26.0,100
2017-07-22 16:00:00,13.5,4.3,98,23.8,100
2017-07-22 17:00:00,13.6,1.2,98,24.3,100
2017-07-22 18:00:00,13.9,0.1,97,19.7,100
2017-07-22 19:00:00,13.9,0.2,98,16.8,100
2017-07-22 20:00:00,13.7,0.1,99,15.9,100
2017-07-22 21:00:00,13.6,0.0,97,12.9,59
2017-07-22 22:00:00,13.4,0.0,98,13.0,48
2017-07-22 23:00:00,13.1,0.1,99,12.2,100
2017-07-23 00:00:00,13.4,0.0,97,10.4,100
2017-07-23 01:00:00,13.1,0.0,99,11.5,100
2017-07-23 02:00:00,13.1,0.0,99,12.3,100
2017-07-23 03:00:00,13.3,0.0,99,11.0,100
2017-07-23 04:00:00,13.3,0.0,99,10.5,100
2017-07-23 05:00:00,13.3,0.0,99,13.7,100
2017-07-23 06:00:00,13.4,0.0,99,14.5,100
2017-07-23 07:00:00,13.5,0.0,98,14.5,100
2017-07-23 08:00:00,13.8,0.1,95,14.5,100
2017-07-23 09:00:00,14.2,0.1,91,11.0,100
2017-07-23 10:00:00,14.7,0.1,83,7.6,100
2017-07-23 11:00:00,14.9,1.0,89,7.5,100
2017-07-23 12:00:00,14.1,1.4,97,14.3,100
2017-07-23 13:00:00,14.8,1.9,100,20.1,100
2017-07-23 14:00:00,14.7,0.5,98,22.5,100
2017-07-23 15:00:00,15.0,0.2,95,23.5,79
2017-07-23 16:00:00,15.1,0.2,94,23.6,99
2017-07-23 17:00:00,15.0,0.4,92,23.2,100
2017-07-23 18:00:00,14.6,0.6,91,21.6,100
2017-07-23 19:00:00,14.5,0.4,90,18.4,100
2017-07-23 20:00:00,14.5,0.3,90,12.8,100
2017-07-23 21:00:00,14.7,0.1,88,9.4,100
2017-07-23 22:00:00,14.6,0.0,86,9.4,98
2017-07-23 23:00:00,13.7,0.0,87,9.8,97
2017-07-24 00:00:00,12.5,0.0,91,5.2,96
2017-07-24 01:00:00,12.3,0.0,90,5.7,90
2017-07-24 02:00:00,12.5,0.0,91,5.2,95
2017-07-24 03:00:00,12.8,0.2,92,4.1,100
2017-07-24 04:00:00,13.4,0.1,90,3.7,96
2017-07-24 05:00:00,13.6,0.0,89,4.3,50
2017-07-24 06:00:00,14.3,0.0,89,8.1,47
2017-07-24 07:00:00,15.1,0.0,83,9.3,39
2017-07-24 08:00:00,15.6,0.0,77,8.6,14
2017-07-24 09:00:00,15.6,0.0,76,8.9,61
2017-07-24 10:00:00,15.4,0.0,79,10.7,67
2017-07-24 11:00:00,15.7,0.0,75,8.8,62
2017-07-24 12:00:00,16.5,0.0,81,9.4,8
2017-07-24 13:00:00,17.2,0.0,76,11.0,30
2017-07-24 14:00:00,17.8,0.0,72,13.4,20
2017-07-24 15:00:00,17.7,0.0,72,16.6,55
2017-07-24 16:00:00,17.3,0.0,73,16.7,56
2017-07-24 17:00:00,16.4,0.0,74,17.2,2
2017-07-24 18:00:00,15.9,0.0,76,15.2,8
2017-07-24 19:00:00,14.8,0.0,79,14.1,9
2017-07-24 20:00:00,13.4,0.0,82,12.1,9
2017-07-24 21:00:00,12.8,0.0,82,10.8,15
2017-07-24 22:00:00,12.6,0.0,83,10.2,21
2017-07-24 23:00:00,12.2,0.0,86,7.9,27
2017-07-25 00:00:00,11.8,0.0,90,7.0,34
2017-07-25 01:00:00,12.0,0.0,89,6.2,29
2017-07-25 02:00:00,11.3,0.0,93,4.8,37
2017-07-25 03:00:00,10.5,0.0,94,4.7,66
2017-07-25 04:00:00,10.9,0.0,93,4.7,66
2017-07-25 05:00:00,12.1,0.0,90,5.5,78
2017-07-25 06:00:00,13.2,0.0,88,3.3,86
2017-07-25 07:00:00,14.1,0.0,85,4.7,98
2017-07-25 08:00:00,14.7,0.0,83,6.0,100
2017-07-25 09:00:00,15.2,0.0,82,7.2,100
2017-07-25 10:00:00,15.4,0.0,83,7.2,100
2017-07-25 11:00:00,15.7,0.0,82,6.5,100
2017-07-25 12:00:00,15.3,0.0,84,6.1,100
2017-07-25 13:00:00,15.5,0.0,85,7.1,100
2017-07-25 14:00:00,15.7,0.0,85,8.7,100
2017-07-25 15:00:00,15.8,0.0,86,8.4,100
2017-07-25 16:00:00,16.1,0.0,87,6.9,100
2017-07-25 17:00:00,16.8,0.3,83,5.5,46
2017-07-25 18:00:00,16.7,0.1,87,5.0,88
2017-07-25 19:00:00,16.1,0.1,92,4.7,94
2017-07-25 20:00:00,15.2,0.0,92,4.8,56
2017-07-25 21:00:00,15.0,0.0,87,10.5,72
2017-07-25 22:00:00,15.0,0.0,87,12.8,67
2017-07-25 23:00:00,14.6,0.0,90,14.2,46
2017-07-26 00:00:00,13.8,0.0,91,13.3,80
2017-07-26 01:00:00,13.3,0.0,93,14.1,93
2017-07-26 02:00:00,13.4,0.0,91,14.1,100
2017-07-26 03:00:00,12.8,0.0,92,15.5,94
2017-07-26 04:00:00,13.2,0.0,91,15.1,100
2017-07-26 05:00:00,13.5,0.0,90,12.7,100
2017-07-26 06:00:00,13.9,0.1,89,13.0,100
2017-07-26 07:00:00,14.0,0.9,91,14.5,100
2017-07-26 08:00:00,14.0,1.5,92,18.5,100
2017-07-26 09:00:00,14.5,1.9,91,22.7,100
2017-07-26 10:00:00,14.1,3.6,92,27.3,100
2017-07-26 11:00:00,15.3,0.2,89,30.5,98
2017-07-26 12:00:00,15.9,0.1,92,28.8,100
2017-07-26 13:00:00,17.2,1.6,85,28.3,96
2017-07-26 14:00:00,16.2,0.2,87,25.3,55
2017-07-26 15:00:00,17.0,0.0,74,25.6,98
2017-07-26 16:00:00,16.3,0.0,70,24.2,54
2017-07-26 17:00:00,16.3,0.0,67,23.9,42
2017-07-26 18:00:00,15.6,0.0,69,22.9,49
2017-07-26 19:00:00,14.9,0.0,68,21.1,40
2017-07-26 20:00:00,14.1,0.0,70,19.2,37
2017-07-26 21:00:00,13.4,0.0,74,18.1,85
2017-07-26 22:00:00,12.8,0.0,77,18.4,99
2017-07-26 23:00:00,12.3,0.0,81,15.3,54
2017-07-27 00:00:00,11.8,0.0,82,18.4,32
2017-07-27 01:00:00,11.5,0.0,85,19.4,83
2017-07-27 02:00:00,11.8,0.0,83,19.9,98
2017-07-27 03:00:00,11.6,0.0,85,19.4,43
2017-07-27 04:00:00,11.3,0.0,86,20.4,21
2017-07-27 05:00:00,11.6,0.0,84,18.6,20
2017-07-27 06:00:00,12.2,0.0,83,16.1,13
2017-07-27 07:00:00,13.1,0.0,77,19.4,69
2017-07-27 08:00:00,13.3,0.2,71,22.9,60
2017-07-27 09:00:00,14.0,0.0,69,21.6,90
2017-07-27 10:00:00,14.7,0.0,65,21.1,100
2017-07-27 11:00:00,14.7,0.0,64,21.4,97
2017-07-27 12:00:00,15.4,0.0,63,22.4,96
2017-07-27 13:00:00,15.4,0.1,63,19.9,30
2017-07-27 14:00:00,16.3,0.1,58,16.9,47
2017-07-27 15:00:00,15.6,0.2,62,18.8,62
2017-07-27 16:00:00,15.5,0.1,64,14.2,67
2017-07-27 17:00:00,15.9,0.0,61,12.5,51
2017-07-27 18:00:00,14.8,0.2,72,15.8,81
2017-07-27 19:00:00,14.3,0.1,75,11.8,85
2017-07-27 20:00:00,13.9,0.0,77,13.0,85
2017-07-27 21:00:00,13.0,0.0,80,12.7,83
2017-07-27 22:00:00,12.2,0.0,82,12.2,84
2017-07-27 23:00:00,12.1,0.0,83,14.6,94
2017-07-28 00:00:00,12.7,0.0,80,16.6,92
2017-07-28 01:00:00,12.8,0.1,78,18.4,100
2017-07-28 02:00:00,12.6,0.1,78,17.2,100
2017-07-28 03:00:00,12.5,0.1,79,17.2,100
2017-07-28 04:00:00,12.6,0.0,80,16.7,62
2017-07-28 05:00:00,12.5,0.0,81,19.8,97
2017-07-28 06:00:00,13.1,0.0,80,19.7,100
2017-07-28 07:00:00,13.5,0.0,80,20.6,75
2017-07-28 08:00:00,14.2,0.0,77,23.7,37
2017-07-28 09:00:00,15.1,0.0,77,20.7,27
2017-07-28 10:00:00,15.6,0.0,74,20.2,56
2017-07-28 11:00:00,16.4,0.0,74,20.2,24
2017-07-28 12:00:00,16.4,0.1,65,19.9,50
2017-07-28 13:00:00,16.6,0.1,63,21.8,62
2017-07-28 14:00:00,17.2,0.0,60,19.6,53
2017-07-28 15:00:00,16.7,0.3,66,19.7,84
2017-07-28 16:00:00,16.8,0.1,63,20.0,97
2017-07-28 17:00:00,15.7,0.2,70,19.1,97
2017-07-28 18:00:00,15.6,0.0,74,18.1,65
2017-07-28 19:00:00,15.0,0.0,74,13.7,82
2017-07-28 20:00:00,14.7,0.0,74,12.7,72
2017-07-28 21:00:00,14.0,0.0,77,13.0,43
2017-07-28 22:00:00,13.4,0.0,80,12.8,46
2017-07-28 23:00:00,13.1,0.0,81,12.7,33
2017-07-29 00:00:00,13.0,0.0,83,13.0,40
2017-07-29 01:00:00,12.6,0.0,85,13.9,23
2017-07-29 02:00:00,12.2,0.0,86,14.3,18
2017-07-29 03:00:00,12.1,0.0,85,16.1,40
2017-07-29 04:00:00,12.3,0.0,83,16.6,57
2017-07-29 05:00:00,12.5,0.0,81,16.1,53
2017-07-29 06:00:00,13.2,0.0,80,17.1,47
2017-07-29 07:00:00,13.8,0.0,77,21.2,49
2017-07-29 08:00:00,14.3,0.0,75,25.9,50
2017-07-29 09:00:00,15.3,0.0,72,25.5,52
2017-07-29 10:00:00,15.6,0.1,70,24.4,47
2017-07-29 11:00:00,16.3,0.3,64,23.4,55
2017-07-29 12:00:00,17.1,0.0,64,22.7,54
2017-07-29 13:00:00,15.9,0.3,68,24.6,99
2017-07-29 14:00:00,16.0,0.2,73,21.1,40
2017-07-29 15:00:00,16.3,0.4,70,22.7,83
2017-07-29 16:00:00,15.7,1.3,73,22.0,69
2017-07-29 17:00:00,15.2,0.1,79,16.1,50
2017-07-29 18:00:00,15.6,0.0,76,18.5,56
2017-07-29 19:00:00,15.1,0.0,76,16.9,98
2017-07-29 20:00:00,14.4,0.0,78,15.5,100
2017-07-29 21:00:00,14.0,0.0,78,15.8,100
2017-07-29 22:00:00,13.8,0.0,79,15.9,100
2017-07-29 23:00:00,13.4,0.0,82,13.0,91
2017-07-30 00:00:00,12.9,0.0,86,13.4,100
2017-07-30 01:00:00,12.5,0.4,88,11.9,70
2017-07-30 02:00:00,12.0,0.2,89,10.5,52
2017-07-30 03:00:00,11.6,0.0,90,10.5,65
2017-07-30 04:00:00,11.4,0.0,91,11.6,69
2017-07-30 05:00:00,11.6,0.0,91,12.9,31
2017-07-30 06:00:00,12.5,0.0,89,12.6,9
2017-07-30 07:00:00,13.7,0.0,85,10.8,31
2017-07-30 08:00:00,15.0,0.0,77,12.1,18
2017-07-30 09:00:00,16.0,0.0,69,13.2,34
2017-07-30 10:00:00,16.7,0.0,62,15.0,36
2017-07-30 11:00:00,17.0,0.0,59,17.3,91
2017-07-30 12:00:00,16.4,0.0,65,18.2,86
2017-07-30 13:00:00,17.0,0.0,61,20.2,88
2017-07-30 14:00:00,17.1,0.0,63,19.2,90
2017-07-30 15:00:00,17.2,0.3,60,20.4,94
2017-07-30 16:00:00,16.6,0.0,65,19.2,98
2017-07-30 17:00:00,16.0,0.0,68,16.6,83
2017-07-30 18:00:00,15.8,0.0,71,14.5,69
2017-07-30 19:00:00,15.5,0.0,72,13.0,95
2017-07-30 20:00:00,14.2,0.0,76,12.8,100
2017-07-30 21:00:00,13.6,0.0,79,11.0,76
2017-07-30 22:00:00,13.0,0.0,82,10.9,76
2017-07-30 23:00:00,12.4,0.0,86,11.3,91
2017-07-31 00:00:00,12.8,0.0,86,11.7,98
2017-07-31 01:00:00,12.7,0.1,85,11.0,99
2017-07-31 02:00:00,12.8,0.1,83,9.2,100
2017-07-31 03:00:00,12.4,0.1,84,10.9,100
2017-07-31 04:00:00,12.3,0.1,84,12.6,99
2017-07-31 05:00:00,12.1,0.0,83,11.6,91
2017-07-31 06:00:00,12.6,0.0,83,11.5,39
2017-07-31 07:00:00,13.5,0.0,77,16.6,61
2017-07-31 08:00:00,14.4,0.0,70,19.1,94
2017-07-31 09:00:00,15.1,0.2,66,16.8,48
2017-07-31 10:00:00,15.5,0.0,67,17.6,91
2017-07-31 11:00:00,16.1,0.0,72,15.1,64
2017-07-31 12:00:00,17.2,0.1,65,16.8,86
2017-07-31 13:00:00,16.2,0.8,70,18.3,94
2017-07-31 14:00:00,16.0,0.1,64,20.8,96
2017-07-31 15:00:00,15.7,0.1,68,14.8,71
2017-07-31 16:00:00,15.9,0.0,65,22.5,69
2017-07-31 17:00:00,16.2,0.0,66,18.9,69
2017-07-31 18:00:00,15.6,0.0,69,20.2,56
2017-07-31 19:00:00,14.9,0.0,73,17.9,11
2017-07-31 20:00:00,13.8,0.0,78,14.9,11
2017-07-31 21:00:00,12.8,0.0,83,13.2,3
2017-07-31 22:00:00,12.4,0.0,84,13.4,3
2017-07-31 23:00:00,12.2,0.0,85,14.7,22
2017-08-01 00:00:00,12.4,0.0,86,17.3,72
2017-08-01 01:00:00,12.6,0.0,85,16.7,91
2017-08-01 02:00:00,12.6,0.0,86,14.8,78
2017-08-01 03:00:00,12.4,0.0,85,11.6,99
2017-08-01 04:00:00,12.5,0.0,85,10.0,99
2017-08-01 05:00:00,12.6,0.1,85,9.2,100
2017-08-01 06:00:00,12.7,0.8,86,9.8,100
2017-08-01 07:00:00,12.8,0.5,89,8.4,99
2017-08-01 08:00:00,13.6,0.4,87,8.5,99
2017-08-01 09:00:00,13.8,0.1,84,10.8,42
2017-08-01 10:00:00,15.5,0.3,69,15.5,32
2017-08-01 11:00:00,16.5,0.0,67,15.0,47
2017-08-01 12:00:00,16.5,0.0,57,22.3,60
2017-08-01 13:00:00,16.6,0.0,59,19.1,72
2017-08-01 14:00:00,16.3,0.4,64,18.8,89
2017-08-01 15:00:00,16.2,0.0,63,20.2,93
2017-08-01 16:00:00,16.0,0.0,65,18.1,77
2017-08-01 17:00:00,15.6,0.0,65,18.6,99
2017-08-01 18:00:00,14.8,0.0,70,18.4,77
2017-08-01 19:00:00,14.5,0.0,74,17.1,24
2017-08-01 20:00:00,13.6,0.0,79,15.9,43
2017-08-01 21:00:00,12.8,0.0,82,15.3,26
2017-08-01 22:00:00,12.2,0.0,85,13.8,14
2017-08-01 23:00:00,11.8,0.0,87,12.7,16
2017-08-02 00:00:00,11.4,0.0,89,11.8,8
2017-08-02 01:00:00,11.1,0.0,90,12.0,1
2017-08-02 02:00:00,10.9,0.0,90,12.5,0
2017-08-02 03:00:00,10.7,0.0,89,12.0,1
2017-08-02 04:00:00,10.3,0.0,90,9.8,10
2017-08-02 05:00:00,10.2,0.0,91,6.3,53
2017-08-02 06:00:00,11.5,0.0,88,4.6,82
2017-08-02 07:00:00,12.6,0.0,87,3.4,92
2017-08-02 08:00:00,14.3,0.0,84,3.1,49
2017-08-02 09:00:00,15.5,0.0,81,5.4,99
2017-08-02 10:00:00,15.6,0.0,84,9.0,100
2017-08-02 11:00:00,16.4,0.1,74,8.7,97
2017-08-02 12:00:00,17.0,0.0,70,12.4,100
2017-08-02 13:00:00,17.4,0.0,67,14.4,88
2017-08-02 14:00:00,17.3,0.1,68,12.6,98
2017-08-02 15:00:00,16.8,0.5,76,14.8,85
2017-08-02 16:00:00,16.5,0.1,82,17.1,96
2017-08-02 17:00:00,15.8,0.1,84,16.5,100
2017-08-02 18:00:00,15.9,0.0,86,13.9,100
2017-08-02 19:00:00,15.9,0.0,88,13.0,95
2017-08-02 20:00:00,15.7,0.0,78,13.3,87
2017-08-02 21:00:00,14.3,0.0,82,11.2,1
2017-08-02 22:00:00,13.7,0.0,85,11.6,6
2017-08-02 23:00:00,13.3,0.0,86,12.6,22
2017-08-03 00:00:00,13.7,0.0,88,14.5,51
2017-08-03 01:00:00,14.0,1.1,89,12.3,91
2017-08-03 02:00:00,14.0,0.1,89,12.4,54
2017-08-03 03:00:00,13.5,0.1,91,12.6,64
2017-08-03 04:00:00,13.3,0.0,92,11.7,76
2017-08-03 05:00:00,13.5,0.0,91,11.4,92
2017-08-03 06:00:00,13.8,0.0,90,9.1,84
2017-08-03 07:00:00,14.6,0.0,89,6.7,93
2017-08-03 08:00:00,15.4,0.1,88,6.6,95
2017-08-03 09:00:00,16.1,0.2,88,7.8,84
2017-08-03 10:00:00,15.6,0.6,84,14.9,99
2017-08-03 11:00:00,15.4,1.4,84,16.4,94
2017-08-03 12:00:00,16.8,0.1,75,17.3,82
2017-08-03 13:00:00,17.4,0.1,69,20.7,78
2017-08-03 14:00:00,18.3,0.0,71,23.2,54
2017-08-03 15:00:00,18.5,0.0,67,24.9,29
